"","YM","N","Freq","rates","masked"
"79","2016-07",23,4248,0.00541431261770245,0
"80","2016-08",0,4249,0,0
"81","2016-09",0,4231,0,0
"82","2016-10",9,4231,0.00212715670054361,0
"83","2016-11",0,4226,0,0
"84","2016-12",9,4235,0.00212514757969303,0
"85","2017-01",14,4199,0.00333412717313646,0
"86","2017-02",5,4199,0.00119075970469159,0
"87","2017-03",9,4199,0.00214336746844487,0
"88","2017-04",18,4181,0.00430519014589811,0
"89","2017-05",14,4168,0.00335892514395393,0
"90","2017-06",5,4151,0.0012045290291496,0
"91","2017-07",18,4138,0.00434992750120831,0
"92","2017-08",14,4103,0.00341213746039483,0
"93","2017-09",0,4089,0,0
"94","2017-10",46,4084,0.0112634671890304,0
"95","2017-11",5,4048,0.00123517786561265,0
"96","2017-12",14,4052,0.00345508390918065,0
"97","2018-01",23,4030,0.00570719602977668,0
"98","2018-02",9,4017,0.00224047796863331,0
"99","2018-03",18,4017,0.00448095593726662,0
"100","2018-04",9,4008,0.00224550898203593,0
"101","2018-05",18,3991,0.0045101478326234,0
"102","2018-06",27,3982,0.00678051230537418,0
"103","2018-07",19,3946,0.00481500253421186,0
"104","2018-08",14,3928,0.00356415478615071,0
"105","2018-09",9,3915,0.00229885057471264,0
"106","2018-10",28,3906,0.00716845878136201,0
"107","2018-11",18,3884,0.00463439752832132,0
"108","2018-12",23,3866,0.00594930160372478,0
"109","2019-01",9,3866,0.00232798758406622,0
"110","2019-02",0,3857,0,0
"111","2019-03",9,3848,0.00233887733887734,0
"112","2019-04",19,3830,0.00496083550913838,0
"113","2019-05",36,3830,0.00939947780678851,0
"114","2019-06",9,3825,0.00235294117647059,0
"115","2019-07",0,3812,0,0
"116","2019-08",36,3808,0.00945378151260504,0
"117","2019-09",9,3804,0.00236593059936909,0
"118","2019-10",9,3804,0.00236593059936909,0
"119","2019-11",9,3805,0.00236530880420499,0
"120","2019-12",18,3805,0.00473061760840999,0
"121","2020-01",9,3778,0.00238221281101112,0
"122","2020-02",0,3769,0,0
"123","2020-03",0,3774,0,0
"124","2020-04",0,3774,0,0
"125","2020-05",0,3792,0,0
"126","2020-06",0,3756,0,0
"127","2020-07",0,3756,0,0
"128","2020-08",0,3751,0,0
"129","2020-09",0,3733,0,0
"130","2020-10",0,3742,0,0
"131","2020-11",0,3728,0,0
"132","2020-12",0,3723,0,0
