"","YM","N","Freq","rates","masked"
"81","2016-09",9,4231,0.00212715670054361,0
"82","2016-10",9,4231,0.00212715670054361,0
"83","2016-11",5,4226,0.00118315191670611,0
"84","2016-12",9,4235,0.00212514757969303,0
"85","2017-01",23,4199,0.00547749464158133,0
"86","2017-02",32,4199,0.0076208621100262,0
"87","2017-03",9,4199,0.00214336746844487,0
"88","2017-04",59,4181,0.0141114565893327,0
"89","2017-05",5,4168,0.00119961612284069,0
"90","2017-06",18,4151,0.00433630450493857,0
"91","2017-07",23,4138,0.0055582406959884,0
"92","2017-08",9,4103,0.00219351693882525,0
"93","2017-09",18,4089,0.00440205429200293,0
"94","2017-10",23,4084,0.00563173359451518,0
"95","2017-11",9,4048,0.00222332015810277,0
"96","2017-12",41,4052,0.0101184600197433,0
"97","2018-01",27,4030,0.00669975186104218,0
"98","2018-02",50,4017,0.0124470998257406,0
"99","2018-03",23,4017,0.00572566591984068,0
"100","2018-04",5,4008,0.00124750499001996,0
"101","2018-05",14,3991,0.00350789275870709,0
"102","2018-06",9,3982,0.00226017076845806,0
"103","2018-07",0,3946,0,0
"104","2018-08",0,3928,0,0
"105","2018-09",9,3915,0.00229885057471264,0
"106","2018-10",0,3906,0,0
"107","2018-11",0,3884,0,0
"108","2018-12",5,3866,0.00129332643559234,0
"109","2019-01",5,3866,0.00129332643559234,0
"110","2019-02",18,3857,0.00466683951257454,0
"111","2019-03",10,3848,0.0025987525987526,0
"112","2019-04",9,3830,0.00234986945169713,0
"113","2019-05",36,3830,0.00939947780678851,0
"114","2019-06",15,3825,0.00392156862745098,0
"115","2019-07",0,3812,0,0
"116","2019-08",9,3808,0.00236344537815126,0
"117","2019-09",9,3804,0.00236593059936909,0
"118","2019-10",14,3804,0.00368033648790747,0
"119","2019-11",18,3805,0.00473061760840999,0
"120","2019-12",18,3805,0.00473061760840999,0
"121","2020-01",0,3778,0,0
"122","2020-02",0,3769,0,0
"123","2020-03",0,3774,0,0
"124","2020-04",0,3774,0,0
"125","2020-05",0,3792,0,0
"126","2020-06",0,3756,0,0
"127","2020-07",0,3756,0,0
"128","2020-08",0,3751,0,0
"129","2020-09",0,3733,0,0
"130","2020-10",0,3742,0,0
"131","2020-11",0,3728,0,0
"132","2020-12",0,3723,0,0
